word,sum of current price,occurence
刮風,2347,1
嘀咕,2347,1
白日曆,2347,1
年曆本,2347,1
張繪圖,2347,1
闆娘,2347,1
打地鋪,2347,1
書卷,2347,1
訂製鞋,2347,1
沉潛,2347,1
療應系,2347,1
精細,2347,1
可動式,2347,1
彩紙,2347,1
倒映,2347,1
鞋店,2347,1
歇業,2347,1
恬淡,2347,1
抄寫,2347,1
鹿角蕨,4031770,1
葉葉,4031770,1
營養葉,4031770,1
二叉鹿角蕨,4031770,1
孢子葉,4031770,1
猴腦鹿角蕨,4031770,1
爪哇鹿角蕨,4031770,1
皮塑,4031770,1
里紙,4031770,1
透明框,4031770,1
濕蘊,4031770,1
蒼鬱,4031770,1
胡桃色,4031770,1
瞬香,4031770,1
疏林,4031770,1
裊繞,4031770,1
混香,4031770,1
藏紅,4031770,1
背框,4031770,1
濕薀,4031770,1
好鄰居,196300,1
衛生所,196300,1
鈞甯,196300,1
名列,196300,1
帆布托,196300,1
染疫,196300,1
布萬,196300,1
鄰居愛,196300,1
醫療用,196300,1
手繪風,196300,1
後援會,196300,1
風帆,196300,1
筆廠,64660,1
藏家,64660,1
花蝕刻,64660,1
鋼筆會,64660,1
花環狀,64660,1
購件,64660,1
握桿,64660,1
刷舊,64660,1
保留下,64660,1
握位處,64660,1
止滑度,64660,1
防滾點,64660,1
桐清,64660,1
鹿樣,64660,1
花上下,64660,1
管對,64660,1
除握感,64660,1
墨筆尖,64660,1
鋼尖,64660,1
企望,64660,1
態勢,64660,1
失敗率,64660,1
耶誕,64660,1
往昔,64660,1
上胸,645560,1
下胸,645560,1
柯基,645560,1
米克斯,645560,1
氣度,645560,1
山岳藍,645560,1
疊片,645560,1
臘腸,645560,1
夜出,645560,1
認證書,645560,1
背長,645560,1
英門,645560,1
雪納瑞,645560,1
法鬥,645560,1
挺拔,645560,1
上台,109838,1
菜秀,109838,1
打賞,109838,1
歐噴醬,109838,1
耿一偉,109838,1
王榮文,109838,1
黃豪平,109838,1
輸出品,109838,1
五暖,109838,1
那卡西,109838,1
臺灣味,109838,1
尚好,109838,1
寒士,121550,1
年禮,121550,1
鎮瀾宮,121550,1
拉單媽,121550,1
轉作為,121550,1
年改,121550,1
斗六,121550,1
早發性,121550,1
結餘,121550,1
亨通,121550,1
大甲,121550,1
梳齒,530280,1
電熱,530280,1
電熱梳,530280,1
毛鱗,530280,1
電熱毯,530280,1
亮澤秀髮,530280,1
散發孔,530280,1
捲髮,530280,1
直髮,530280,1
國寶級,530280,1
小捲,530280,1
亂髮,530280,1
毛燥,530280,1
幕映,6013640,1
日覺灰,6013640,1
雷達綠,6013640,1
無氧銅,6013640,1
高導體,6013640,1
礫石白,6013640,1
選搭,6013640,1
周到,6013640,1
直接,6013640,1
設想,6013640,1
充及,6013640,1
守門神,6013640,1
老為,6013640,1
揪酥湖,6013640,1
充高,6013640,1
抬燈,6013640,1
超給力,6013640,1
大象杯,21682688,1
杯友,21682688,1
小象杯,21682688,1
喝手,21682688,1
入混,21682688,1
顏繪提袋,21682688,1
防霧化,21682688,1
防漏圈,21682688,1
吸管杯,21682688,1
歐蕾綠,21682688,1
仙氣,21682688,1
雙心,18433,1
扁條式,18433,1
重複機,18433,1
玉山式,18433,1
插入式,18433,1
口罩界,18433,1
面膜布,18433,1
倍多,18433,1
莫忘初衷,18433,1
莫忘,18433,1
科技口,18433,1
防菌層,18433,1
支撐材,18433,1
過濾材,18433,1
平紋,18433,1
假彈,18433,1
平織布,18433,1
熔噴布,18433,1
奈米層,18433,1
防菌膜,18433,1
音音,3240193,1
龍龍龍,3240193,1
原磬帶,3240193,1
戰況,3240193,1
典藏組,3240193,1
型型,3240193,1
鑄字行,3240193,1
鉛字,3240193,1
鎮鎮,3240193,1
線線,3240193,1
周逸,3240193,1
遊戲組,3240193,1
珍藏組,3240193,1
逼近,3240193,1
杜爾,3240193,1
殺氣騰騰,3240193,1
逃走,3240193,1
方塊字,3240193,1
表意,3240193,1
魔龍,3240193,1
小華,3240193,1
飛龍,3240193,1
日星,3240193,1
崖崖崖,3240193,1
梁梁梁,3240193,1
塔塔,3240193,1
雀房,4794,1
袖珍,4794,1
草世,4794,1
木東,4794,1
故味,4794,1
打麻将,4794,1
准房,4794,1
曝水,4794,1
摘自,4794,1
超純,4794,1
麻將子,4794,1
雕好字,4794,1
手作品,4794,1
送過去,4794,1
組完,4794,1
古風,4794,1
擺搭,4794,1
模型組,4794,1
輸錢,4794,1
比列,4794,1
小雀燈,4794,1
傳送出去,4794,1
組裝完,4794,1
威利,4794,1
做品,4794,1
古式,4794,1
袖珍木,4794,1
古典風,4794,1
牌友,4794,1
紀傳,4794,1
球現,4794,1
作件,4794,1
樂故,4794,1
雀丰,4794,1
炮仗花,32100,1
折傷,32100,1
吉野櫻,32100,1
細細,32100,1
盛開,32100,1
磨掉,32100,1
麻木,32100,1
天元宮,32100,1
爭奇鬥豔,32100,1
看過去,32100,1
張原創,32100,1
賣萌,32100,1
貼手帳,32100,1
膠捲,32100,1
松浦彌太郎,32100,1
芬蘭文,32100,1
光逐智,32100,1
紅床,3871093,1
問答卡,3871093,1
偶包,3871093,1
指令卡,3871093,1
陪審團,3871093,1
遊卡牌,3871093,1
潤滑液,3871093,1
臉紅紅,3871093,1
把戲,3871093,1
小甜筒,3871093,1
震動器,3871093,1
遊牌卡,3871093,1
契機,3871093,1
前下單,3871093,1
海內,3871093,1
凝好,104039,1
增稠,104039,1
困難,104039,1
好吞,104039,1
專用瓶,104039,1
花蜜狀,104039,1
蜂蜜狀,104039,1
布丁狀,104039,1
凝好吞,104039,1
相動,104039,1
吸入性,104039,1
編利部,104039,1
孫女,104039,1
失智症,104039,1
鼻胃管,104039,1
稠度,104039,1
葡甘露聚糖,104039,1
享食光,104039,1
製通,104039,1
酸計,4220,1
沐浴露,4220,1
回淬,4220,1
苯甲酸,4220,1
經苯甲酸,4220,1
冲洗,4220,1
對理,4220,1
酯類,4220,1
潔淨感,4220,1
全膚質,4220,1
礦物油,4220,1
丁酯,4220,1
製劑,4220,1
矽靈,4220,1
松井,14380,1
出浴,14380,1
寒冬,14380,1
供暖,14380,1
暖腳,14380,1
閨房,14380,1
大屏,14380,1
光害,14380,1
低噪,14380,1
遠程,14380,1
來襲,14380,1
凍手,14380,1
凍腳凍,14380,1
暖手桌,14380,1
著涼,14380,1
島物,51310,1
林餅,51310,1
旅英,51310,1
思鄉,51310,1
刈包,51310,1
撕虛線,51310,1
長柱型,51310,1
便利箱,51310,1
寄送出去,51310,1
異動會,51310,1
重磅數,51310,1
萬金油,51310,1
花露水,51310,1
貼飾,51310,1
傳達所,51310,1
疏離感,51310,1
使用色,51310,1
差樂多代田菌,51310,1
年奶,51310,1
胃酸,51310,1
明限日,51310,1
味王,51310,1
樂多,51310,1
代回,51310,1
天龍,415620,1
房價,415620,1
實價,415620,1
租賃,415620,1
修法,415620,1
李根,415620,1
仲介,415620,1
公設,415620,1
彭揚凱,415620,1
大龍,415620,1
車位,415620,1
買不起,415620,1
自住,415620,1
總籌募,415620,1
續效,415620,1
看房,415620,1
月薪,415620,1
尊爵,136800,1
頭粒,136800,1
鈦錶帶,136800,1
純鈦,136800,1
雪梨,136800,1
米蘭式,136800,1
錶環,136800,1
錶帶廠,136800,1
航太業,136800,1
三珠,136800,1
扣蓋,136800,1
鏈環,136800,1
艾爾斯岩,136800,1
錶帶到,136800,1
商業風,136800,1
休閒風,136800,1
潛水式,136800,1
多量,136800,1
鈦材質,136800,1
起計,136800,1
汗液,136800,1
錶扣,136800,1
晚宴,136800,1
關懷盃,828347,1
助學金,828347,1
原棒協,828347,1
職棒,828347,1
少棒,828347,1
卡車帽,828347,1
開打,828347,1
青少棒,828347,1
沿岸,828347,1
受獎,828347,1
關懷盃賽,828347,1
陳鏞基,828347,1
投手,828347,1
直球,828347,1
林智勝,828347,1
棒協,828347,1
棒球隊,828347,1
現役,828347,1
新星,828347,1
仙女棒,1941521,1
尿褲,1941521,1
自備客,1941521,1
泳褲,1941521,1
布媽,1941521,1
尿濕,1941521,1
顯濕,1941521,1
加量,1941521,1
蒂芬妮,1941521,1
林詩懷,1941521,1
詩懷,1941521,1
顯濕布,1941521,1
顯溼,1941521,1
新手組,1941521,1
使用組,1941521,1
濕布,1941521,1
布材,1941521,1
預洗,1941521,1
吸尿量,1941521,1
護理師,6790,1
光輝,6790,1
林宇德,6790,1
三軍,6790,1
總醫院,6790,1
年少,6790,1
共襄盛舉,6790,1
走秀,6790,1
標注,6790,1
盜火,6790,1
転校生,6790,1
何日君,6790,1
茉娘,6790,1
阿卡,6790,1
何冠儀,6790,1
胡凱崴,6790,1
帕朵,6790,1
桃花園,6790,1
義剪,6790,1
莊依怜,6790,1
快樂營,6790,1
服裝店,6790,1
小星,6790,1
吳思彥,6790,1
黃依婷,6790,1
王柔樺,6790,1
王偉銓,6790,1
鮑韻如,6790,1
陳文英,6790,1
營長,6790,1
唱跳,6790,1
法拉利,0,1
生飲,0,1
絲膜,0,1
除氣,0,1
流理台,0,1
斯膜,0,1
經過氣,0,1
環署,0,1
環检,0,1
株樣,0,1
證字,0,1
視頻,23550,1
擴充座,23550,1
超能充,23550,1
充幫,23550,1
插好,23550,1
插滿,23550,1
排插座,23550,1
接投影機,23550,1
充跟,23550,1
充用心,23550,1
越來越,23550,1
沉沉,23550,1
合作無間,23550,1
一條條,23550,1
一塊塊,23550,1
一顆顆,23550,1
神戶牛,98000,1
中譯,98000,1
反應出,98000,1
喜市郎,98000,1
長田,98000,1
沈著,98000,1
退潮,98000,1
色質,98000,1
感褐,98000,1
阪神,98000,1
淡路,98000,1
絕境,98000,1
等量,98000,1
片山喜市郎,98000,1
自古以製鞋,98000,1
製鞋商,98000,1
年皮,98000,1
革小物,98000,1
副會長,98000,1
兵庫県,98000,1
橫浜,98000,1
八景島,98000,1
元町,98000,1
商品店,98000,1
製皮革,98000,1
吃貨,98000,1
代傳人,98000,1
協議會,98000,1
心繫,98000,1
擦痕,98000,1
耳套,3930,1
窒息感,3930,1
順暢感,3930,1
回罩,3930,1
順暢流,3930,1
科量,3930,1
秤报,3930,1
入附,3930,1
入為,3930,1
透晶粉,3930,1
透晶藍,3930,1
宋源,3930,1
悶悶不樂,3930,1
放置人,3930,1
夾腳,3930,1
挑整,3930,1
为喘,3930,1
清洗用,3930,1
狄成,3930,1
模壓,3930,1
無產室,3930,1
衝區,3930,1
中止症,3930,1
都将,3930,1
氧氣感,3930,1
退讓,3930,1
亮起來,3930,1
用功,3930,1
陣風,3930,1
陸績,3930,1
系統型,38400,1
乳劑,38400,1
可溼性,38400,1
降成,38400,1
接觸型,38400,1
克凡派,38400,1
水懸劑,38400,1
室溫,38400,1
賽洛寧,38400,1
佈飛松,38400,1
葉綠素,38400,1
阿巴汀,38400,1
蝌蚪,38400,1
保鮮光,38400,1
粒劑,38400,1
小白菜,38400,1
室温,38400,1
色鉛,10584440,1
繪圖師,10584440,1
北鳥,10584440,1
植物學,10584440,1
水溶性,10584440,1
畫法,10584440,1
圖鑑式,10584440,1
講解,10584440,1
知能,10584440,1
悸動,10584440,1
繪筆,10584440,1
梧棲路,104240,1
安仁里,104240,1
梧棲區,104240,1
冠拿,104240,1
冠韋,104240,1
極展,104240,1
藥字第,104240,1
投食字,104240,1
衛署,104240,1
投食字第,104240,1
溪水,69830,1
草履蟲,69830,1
石隙,69830,1
山泉水,69830,1
孑孓,69830,1
新奇,69830,1
設計給,69830,1
科學家,69830,1
意想不到,69830,1
頭接,69830,1
多微生物,69830,1
蒸餾水,69830,1
滴出,69830,1
載液台,69830,1
觀察窗,69830,1
防塵蓋長,69830,1
交替,1074840,1
頭昏腦脹,1074840,1
站姿,1074840,1
舒適層,357600,1
吐司床,357600,1
直排式,357600,1
車花,357600,1
支撐層,357600,1
床緣,357600,1
歐必斯,357600,1
試躺,357600,1
側身,357600,1
透氣膜,32450,1
裡布,32450,1
面布,32450,1
收納量,32450,1
高延展性,32450,1
絲網綢,32450,1
不溫不火,32450,1
功能膜,32450,1
水線,845230,1
浸水,845230,1
掛耳包,845230,1
咖啡組,845230,1
咖啡路,845230,1
雙層杯,845230,1
吹製,845230,1
王獻德,845230,1
自學課,845230,1
南果,845230,1
過萃,845230,1
沖完,845230,1
嚐遍,845230,1
珈琲,845230,1
金杯,845230,1
走味,845230,1
合口,845230,1
鍊帶,3686090,1
精鋼,3686090,1
圓砂,3686090,1
碳黑,3686090,1
奉茶,311710,1
奉茶站,311710,1
網絡,311710,1
環保瓶,311710,1
沙龍,311710,1
分手,311710,1
綽號,311710,1
通行票,311710,1
年底,311710,1
菱格盤,311710,1
張思佳,311710,1
密集度,311710,1
深睡,2295963,1
淺睡,2295963,1
彩度,2295963,1
池璞,55845,1
芋香米,55845,1
米滿,55845,1
春米,55845,1
青農,55845,1
美滿,55845,1
毒米,55845,1
食味值,55845,1
香米,55845,1
米粒,55845,1
米食,55845,1
米滿春米,55845,1
池上米,55845,1
當期,55845,1
腰封,55845,1
魏震翔,55845,1
色香,55845,1
首級,55845,1
好米,55845,1
米满,55845,1
晶瑩,55845,1
種田,55845,1
蕭青陽,151820,1
末日,151820,1
葛萊美,151820,1
所向披靡,151820,1
符碼,151820,1
神級,151820,1
唱片界,151820,1
人類史,151820,1
開場白,151820,1
出招,151820,1
鍾慶鴻,151820,1
盧栗莉,151820,1
周世暉,151820,1
硬核,151820,1
挺身而戰,151820,1
歌曲化身為,151820,1
敘事詩,151820,1
獵殺,151820,1
完待續,151820,1
無境,151820,1
蕭大俠,151820,1
跑者,151820,1
可逆,151820,1
思辨,90636,1
思辨力,90636,1
厚同,90636,1
對等,90636,1
時習,90636,1
老朋发,90636,1
踏進,90636,1
意見,90636,1
效應,90636,1
實驗所,151134,1
受體素,151134,1
乙型,151134,1
溫體,151134,1
豬肉箱,151134,1
毒農,151134,1
盧幸成,151134,1
欽灶咖,151134,1
胛心,151134,1
涮肉片,151134,1
畜牧場,151134,1
駐場,151134,1
屠體,151134,1
分切,151134,1
平埔,151134,1
冷鏈,151134,1
阿母,151134,1
肉條,151134,1
豬隻,151134,1
萊克多巴胺,151134,1
莫克,110775,1
水母綠,110775,1
氧氣藍,110775,1
完成度,110775,1
水災,110775,1
套套,110775,1
套套上,110775,1
冰壩杯,110775,1
酸鹼成,110775,1
桌鐘,304075,1
鐘頭,304075,1
李昀,304075,1
鋅鑄件,304075,1
摩登波麗,304075,1
椎座,304075,1
揭密,304075,1
重感,304075,1
中山北路,304075,1
時分,304075,1
序言,304075,1
規律聲,304075,1
延續感,304075,1
轉鈕,304075,1
錐座,304075,1
睦月,550,1
古跡,550,1
張月曆卡,550,1
曆框,550,1
用作,550,1
足不出戶,550,1
月曆框,550,1
筆插位,550,1
點出來,550,1
筆位,550,1
顏色框,550,1
皇月,550,1
喵喵粉,550,1
文藝褐,550,1
装節,550,1
手描,550,1
月曆架,550,1
遺跡,550,1
衛士,31465,1
防護鎖,31465,1
滴滴聲,31465,1
微測,31465,1
測試卡,31465,1
獨具,31465,1
掃具,502755,1
掃把,502755,1
黏把,502755,1
仿冒品,502755,1
三蔥,502755,1
韓系,502755,1
刮除,502755,1
刮掃,502755,1
掃界,502755,1
刮水刀,502755,1
揚起,502755,1
圍欄,36987,1
跳上,36987,1
攻隊,36987,1
特攻隊,36987,1
警告音,36987,1
忌嫌劑,36987,1
布墊區,36987,1
理順,36987,1
錯亂,36987,1
摺到,36987,1
按讚,36987,1
毒手,36987,1
家腳腳,36987,1
具損耗率,36987,1
哀嘆,36987,1
旺旺特攻隊,36987,1
旺旺特,36987,1
沙發國,36987,1
汙好,36987,1
補噴,36987,1
隨開,36987,1
私訊,36987,1
勸阻,36987,1
抗水性,1023350,1
水度,1023350,1
超軽,1023350,1
本当,1023350,1
傘頂,1023350,1
機水,1023350,1
超輕,1023350,1
熱切,1023350,1
擎天崗,1023350,1
口袋傘,1023350,1
超受,1023350,1
台灣製極,1023350,1
超抗水性,1023350,1
小英,2003472,1
導盲犬,2003472,1
惠光,2003472,1
協進會,2003472,1
愛療癒,2003472,1
民主進步黨,2003472,1
鄭家純,2003472,1
好味,2003472,1
希露,2003472,1
照片面,2003472,1
日期面,2003472,1
相片紙,2003472,1
雪柔紙,2003472,1
同才,2003472,1
愛療,2003472,1
照片頁,2003472,1
日期頁,2003472,1
底架,2003472,1
響應,2003472,1
嘖嘖,2003472,1
三原,625264,1
聖誕派,625264,1
預計為,625264,1
標語,625264,1
報名表,625264,1
演講會,625264,1
協賛,625264,1
名前,625264,1
飯会,625264,1
聚餐會,625264,1
腳踏車隊,625264,1
巨蛋,625264,1
啄墨,524262,1
山雀,524262,1
五色鳥,524262,1
藍鵲,524262,1
鐵刀木,524262,1
木趣,524262,1
木工藝,524262,1
櫻桃木,524262,1
細水長流,524262,1
盎然,524262,1
字數,524262,1
踏實,524262,1
抽象化,524262,1
伯勞鳥,524262,1
一款形,524262,1
文思,524262,1
願景盃,5200,1
辯論賽,5200,1
檢舉,5200,1
市政,5200,1
辯論,5200,1
政願景盃,5200,1
亡國感,5200,1
交鋒,5200,1
中崙,5200,1
藝文處,5200,1
為業,5200,1
辯士,5200,1
蔣萬安,5200,1
萊克多巴,5200,1
胺肉品,5200,1
翟永誠,5200,1
辯論人,5200,1
謾罵,5200,1
栽贓,5200,1
花言巧語,5200,1
專斷,5200,1
辯題,5200,1
核能,5200,1
出茅廬,5200,1
臻於,5200,1
芒果乾,5200,1
利大於,5200,1
弊大於利,5200,1
題點,5200,1
回禮,5200,1
王鴻薇,5200,1
王满薇,5200,1
靈動杯,31680,1
香灰,31680,1
陽刻,31680,1
靈動盤,31680,1
靈力,31680,1
神水,31680,1
爐丹,31680,1
靈動,31680,1
保庇,31680,1
妙用,31680,1
滿願,31680,1
接引,31680,1
能量杯,31680,1
泥紋版,31680,1
中五路,31680,1
進財,31680,1
靈動杯組,31680,1
神明爐,31680,1
媽祖娘娘,31680,1
寺廟,31680,1
求取,31680,1
內爐爐,31680,1
內爐,31680,1
宮印,31680,1
求神,31680,1
拜佛,31680,1
佶淨光,137102,1
立天,137102,1
洗淨力,137102,1
淨光,137102,1
番茄醬,137102,1
醬油膏,137102,1
雙槽,137102,1
狗味,137102,1
洗淨粉,137102,1
潔思瑞,0,1
鹽塊,0,1
鹽岩,0,1
感受體,0,1
神經叢,0,1
香氛膏,0,1
香氛燈,0,1
老掉牙,0,1
疲憊不堪,0,1
成眠,0,1
風水燈,0,1
晶洞,0,1
詹惟中,0,1
鹽燈塊,0,1
汪洋,0,1
隆起,0,1
變珍貴,0,1
橘紅光,0,1
對脈輪,0,1
覺受,0,1
脈輪,0,1
星光體,0,1
化除,0,1
女香,0,1
潔思瑞香氛,0,1
拯救出來,0,1
這會,0,1
上盒,9034836,1
授權機,9034836,1
傻愛,9034836,1
色溫,9034836,1
勾選,9034836,1
上電,9034836,1
穀保,111400,1
青棒,111400,1
家商,111400,1
聯賽,111400,1
木棒,111400,1
黑豹旗,111400,1
打球,111400,1
冠軍戰,111400,1
總教練,111400,1
周宗志,111400,1
強權,111400,1
平鎮,111400,1
學年,111400,1
借鏡,111400,1
例行,111400,1
淚水,111400,1
黑底,3572448,1
框體,3572448,1
吸震氣囊,3572448,1
鋼環,3572448,1
塔科,3572448,1
閃酷,3572448,1
白底,3572448,1
離手,3572448,1
鼓鼓,3572448,1
架起,3572448,1
騰出,3572448,1
安眠枕,75271,1
白噪音,75271,1
安眠藥,75271,1
羽絲絨,75271,1
耳鳴,75271,1
空靈,75271,1
腦波,75271,1
腦筋,75271,1
蟬鳴聲,75271,1
成癮性,75271,1
枕頭套,75271,1
睡著,75271,1
麻痺式,75271,1
雨聲,75271,1
白噪音機,75271,1
蟬聲,75271,1
田村,122650,1
川根,122650,1
茶第,122650,1
鍋島,122650,1
高山町,122650,1
奈良,122650,1
竹茗堂,122650,1
茶构,122650,1
水産省,122650,1
苦澀味,122650,1
多半,122650,1
流過,122650,1
袋裝,122650,1
馬里光,45900,1
服務團,45900,1
大向日葵,45900,1
藍染,45900,1
麗江,45900,1
散播出去,45900,1
沙美,45900,1
幼教系,45900,1
程鈺芷,45900,1
附幼課,45900,1
輔老師,45900,1
大附,45900,1
小課,45900,1
輔志工,45900,1
留園,45900,1
學習區,45900,1
尖石鄉,45900,1
教保,45900,1
方巾,45900,1
大三,45900,1
林廉恩,198860,1
牧羊人,198860,1
人魚,198860,1
導讀卡,198860,1
滄桑,198860,1
永生花,198860,1
初雪,198860,1
施暖暖,198860,1
歐彼兔,198860,1
電繪,198860,1
名叫,198860,1
漱口,141604,1
晶露,141604,1
潔口,141604,1
草本品,141604,1
花草果,141604,1
全無,141604,1
鋁瓶,141604,1
土肉桂,141604,1
三又海,141604,1
不制为,141604,1
香茅,141604,1
星夜,2540883,1
梵谷,2540883,1
羅曼朵,2540883,1
伏光,2540883,1
萬用卡,2540883,1
婚卡,2540883,1
燙銀版,2540883,1
泥金版,2540883,1
麋鹿,2540883,1
聖誕賀卡,2540883,1
拼岡,2540883,1
紙廠,2540883,1
襯底用,2540883,1
泥金,2540883,1
憑券,2540883,1
七五,2540883,1
軋型,2540883,1
測試到,2540883,1
裱框店,2540883,1
出品用,2540883,1
鑑賞會,2540883,1
朵婚卡,2540883,1
底紙,2540883,1
浪型,50950,1
撿拾,50950,1
墜子,50950,1
斑白,50950,1
碧綠,50950,1
飾物,50950,1
不飾,50950,1
飄進,50950,1
文藝復古,50950,1
上興,50950,1
沖淨,50950,1
嬉竿,106240,1
中性,106240,1
退減,106240,1
枯樹生華,106240,1
古錢,106240,1
王字,106240,1
原竹,106240,1
寒梅,106240,1
梅花,106240,1
嬉遊,106240,1
巾幗,106240,1
錶圈,106240,1
鐘錶行,106240,1
枯木,106240,1
撲鼻,106240,1
稻殼,398650,1
掌生,398650,1
穀粒,398650,1
稻穀,398650,1
關山,398650,1
喫飯,398650,1
盤緣,398650,1
磚形,398650,1
舀取,398650,1
淺米棕,398650,1
深米,398650,1
現碾,398650,1
梓園,398650,1
碾米廠,398650,1
倒翻,398650,1
碾米,398650,1
隨行袋,398650,1
排氣孔,398650,1
原木殼,197218,1
蕨類,197218,1
技研,197218,1
木香味,197218,1
舊料,197218,1
校對版,197218,1
推蠟,197218,1
回收家,197218,1
山蘇,197218,1
鳥巢狀,197218,1
鐵線蕨,197218,1
葉軸,197218,1
田字草,197218,1
維管束,197218,1
萬字窗花,197218,1
萬壽無疆,197218,1
梅花窗花,197218,1
方孔,197218,1
榫技,197218,1
獨木,197218,1
鐵釘,197218,1
砂磨,197218,1
蘿蔔糕,93300,1
紅姑娘,93300,1
胭脂,93300,1
玖肆,93300,1
萊菔,93300,1
青農契,93300,1
蘿蔔絲,93300,1
金胭脂,93300,1
蘿萄糕,93300,1
赤腳,93300,1
甜脆,93300,1
米漿,93300,1
在來,93300,1
傳統味,93300,1
食補,93300,1
朋脂,93300,1
乙組,93300,1
日暮,93300,1
相挺,93300,1
阿婆,93300,1
蒸熟,93300,1
集線盤,1320150,1
邊夾,1320150,1
磁吸盒,1320150,1
井然,1320150,1
預期,1320150,1
邊夾組,1320150,1
集線盤組,1320150,1
邊架組,1320150,1
主產品,1320150,1
外遊,1320150,1
磁吸邊架,1320150,1
劃一,1320150,1
部屋,1320150,1
支付夾,1125131,1
耐磨力,1125131,1
製造為,1125131,1
底寬,1125131,1
交由,1125131,1
碾碎,1125131,1
年度色,1125131,1
夾防,1125131,1
落鈕,1125131,1
全寶,1125131,1
製成長,1125131,1
級色,1125131,1
變郵,1125131,1
變胸包,1125131,1
倍拉力,1125131,1
高識,1125131,1
長皮夾,1125131,1
多裝,1125131,1
套件組,1125131,1
寶特鞋,22532165,1
淨鄉團,22532165,1
製夢,22532165,1
寶特,22532165,1
迷霧灰,22532165,1
男女款,22532165,1
神力,22532165,1
林藝,22532165,1
環保鞋,22532165,1
魔方,22532165,1
雙鞋,22532165,1
織線,22532165,1
曜石灰,22532165,1
製夢所,22532165,1
裸足感,22532165,1
捲蓋包,43900,1
捲蓋,43900,1
取口,43900,1
快取口,43900,1
淺色,43900,1
農耕,1186100,1
黑蜜,1186100,1
餐會,1186100,1
普羅西,1186100,1
窮人,1186100,1
曹長翎,1186100,1
養菇,1186100,1
小雞,1186100,1
金瓜,1186100,1
